ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
7255,2152.0,206,240,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
10286,0.0,165,360,1,Male,Yes,2,Graduate,No,Urban,Y
14547,0.0,159,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
8596,0.0,120,360,0,Female,No,0,Graduate,No,Rural,N
3601,0.0,152,180,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
6760,3153.0,147,180,1,Female,No,2,Graduate,No,Semiurban,Y
6355,4340.0,306,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
11289,1421.0,144,360,1,Male,Yes,1,Graduate,No,Rural,Y
5733,0.0,187,360,0,Male,No,0,Not Graduate,Yes,Semiurban,N
4334,0.0,191,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
4940,0.0,111,360,0,Female,No,2,Graduate,No,Urban,N
3645,5479.0,143,360,1,Male,Yes,2,Graduate,Yes,Urban,Y
2259,4505.0,204,360,1,Male,Yes,3+,Graduate,No,Semiurban,Y
13430,1795.0,107,240,1,Female,Yes,0,Graduate,Yes,Rural,Y
6046,1377.0,337,360,0,Female,Yes,0,Not Graduate,No,Urban,N
3761,0.0,163,360,1,Female,No,2,Graduate,No,Rural,Y
11757,2703.0,128,360,1,Male,No,0,Not Graduate,No,Rural,Y
12679,4723.0,100,120,0,Female,Yes,1,Graduate,No,Urban,N
6444,4919.0,277,180,0,Male,Yes,1,Graduate,No,Semiurban,N
3537,1649.0,146,360,1,Male,Yes,1,Graduate,No,Urban,Y
4986,0.0,185,180,1,Male,No,0,Graduate,No,Urban,Y
5487,0.0,105,180,1,Female,No,0,Graduate,Yes,Semiurban,Y
6129,3617.0,122,120,1,Male,No,1,Graduate,Yes,Urban,Y
3923,1626.0,224,240,1,Male,Yes,0,Graduate,Yes,Rural,Y
8905,2673.0,274,360,1,Female,Yes,2,Graduate,No,Urban,Y
2741,1675.0,115,360,1,Male,Yes,2,Graduate,No,Rural,Y
9543,0.0,183,180,1,Female,No,0,Graduate,No,Urban,Y
10447,4502.0,182,120,1,Female,No,1,Graduate,No,Semiurban,Y
5178,1590.0,224,360,1,Male,No,0,Graduate,No,Rural,Y
5844,3754.0,189,360,1,Male,Yes,0,Graduate,No,Urban,Y
11040,4619.0,202,360,1,Male,No,0,Graduate,No,Urban,Y
7859,0.0,80,360,1,Male,No,1,Graduate,Yes,Semiurban,Y
5251,3455.0,180,360,1,Male,Yes,2,Not Graduate,No,Urban,Y
5499,0.0,99,360,1,Female,No,2,Graduate,No,Urban,Y
7388,0.0,174,120,1,Male,No,0,Not Graduate,No,Rural,Y
12859,0.0,237,180,1,Male,No,1,Graduate,Yes,Urban,Y
5567,0.0,169,180,1,Female,Yes,1,Graduate,No,Rural,Y
5188,2035.0,204,360,1,Male,No,0,Graduate,Yes,Urban,Y
6111,6866.0,220,240,1,Male,No,0,Not Graduate,No,Semiurban,Y
6126,0.0,212,360,1,Female,No,0,Graduate,No,Rural,Y
6844,2259.0,174,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
5852,0.0,179,120,0,Female,No,1,Graduate,No,Rural,N
9797,0.0,233,360,1,Female,No,1,Not Graduate,No,Urban,Y
4213,2710.0,363,360,1,Female,Yes,0,Graduate,No,Urban,Y
7162,2945.0,119,240,1,Female,Yes,0,Not Graduate,Yes,Urban,Y
7281,3641.0,133,120,1,Male,No,0,Graduate,Yes,Urban,Y
4350,0.0,214,240,0,Male,No,1,Graduate,Yes,Urban,N
7132,2290.0,312,360,1,Male,No,2,Not Graduate,No,Semiurban,Y
7362,2700.0,94,360,1,Male,No,2,Graduate,Yes,Urban,Y
2473,1767.0,100,360,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
4070,3080.0,161,360,1,Male,No,2,Graduate,No,Semiurban,Y
11464,1562.0,115,480,1,Male,Yes,1,Graduate,No,Urban,Y
4737,0.0,170,120,1,Female,No,0,Not Graduate,No,Urban,Y
3758,2687.0,213,240,1,Female,Yes,1,Graduate,No,Urban,Y
2981,3947.0,156,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
3937,1971.0,133,180,1,Male,No,0,Graduate,No,Urban,Y
5751,0.0,209,240,1,Male,Yes,0,Graduate,No,Urban,Y
3667,0.0,92,360,1,Male,Yes,0,Graduate,No,Rural,Y
7904,2303.0,123,360,1,Female,Yes,0,Graduate,Yes,Rural,Y
4321,2495.0,175,180,1,Male,No,0,Graduate,No,Urban,Y
6866,0.0,185,360,0,Female,Yes,2,Graduate,No,Rural,N
10710,0.0,200,240,0,Male,Yes,0,Graduate,No,Urban,Y
10407,2522.0,127,360,1,Female,Yes,0,Graduate,Yes,Rural,Y
6817,1564.0,95,360,1,Female,Yes,2,Not Graduate,No,Urban,Y
3848,0.0,117,480,1,Female,Yes,3+,Graduate,No,Rural,Y
5912,2821.0,110,480,1,Male,Yes,1,Graduate,No,Semiurban,Y
6910,4216.0,110,180,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
15844,0.0,84,180,1,Female,No,0,Graduate,No,Urban,Y
2973,0.0,106,120,1,Female,Yes,2,Graduate,No,Semiurban,Y
5921,1814.0,228,240,1,Male,Yes,0,Graduate,No,Urban,Y
7783,0.0,123,360,1,Female,Yes,1,Not Graduate,No,Rural,Y
6309,6078.0,192,180,1,Male,No,0,Not Graduate,No,Semiurban,Y
6597,4013.0,84,360,1,Female,Yes,1,Graduate,No,Urban,Y
4417,6877.0,138,360,1,Female,No,0,Graduate,No,Urban,Y
8836,2488.0,138,240,1,Male,Yes,1,Not Graduate,No,Urban,Y
6127,3010.0,211,180,1,Female,Yes,0,Not Graduate,No,Semiurban,Y
6587,4848.0,157,240,1,Female,Yes,0,Not Graduate,No,Rural,Y
9250,0.0,128,360,1,Female,No,0,Graduate,No,Semiurban,Y
5314,6141.0,188,360,0,Male,No,0,Graduate,Yes,Semiurban,N
10151,1545.0,162,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
3625,0.0,122,360,1,Female,No,2,Graduate,No,Semiurban,Y
6744,0.0,187,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
4316,4125.0,210,180,1,Female,No,1,Graduate,No,Rural,Y
3915,2143.0,228,360,0,Male,Yes,1,Not Graduate,No,Rural,N
12788,0.0,143,360,1,Female,No,0,Not Graduate,No,Rural,Y
3690,0.0,178,240,1,Male,Yes,0,Not Graduate,Yes,Urban,Y
6177,6193.0,180,120,1,Male,Yes,0,Graduate,No,Urban,Y
3594,3518.0,92,360,1,Female,Yes,2,Graduate,No,Urban,Y
9869,2348.0,203,360,1,Male,No,0,Graduate,No,Urban,Y
5105,3279.0,181,360,0,Male,Yes,0,Graduate,No,Rural,N
9229,0.0,121,180,1,Female,No,2,Graduate,No,Rural,Y
7669,0.0,182,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
14712,1524.0,97,360,1,Male,Yes,0,Graduate,No,Urban,Y
3360,4105.0,199,360,1,Male,Yes,1,Graduate,No,Rural,Y
4058,0.0,164,360,1,Female,Yes,1,Graduate,No,Urban,Y
9008,0.0,128,360,1,Female,Yes,0,Graduate,No,Rural,Y
6881,2464.0,100,180,1,Male,Yes,0,Graduate,No,Urban,Y
5468,0.0,120,180,1,Female,No,0,Graduate,Yes,Semiurban,Y
13414,0.0,97,240,1,Male,Yes,3+,Not Graduate,No,Rural,Y
6001,2718.0,193,120,0,Male,No,0,Not Graduate,No,Urban,N
4377,0.0,188,180,1,Female,No,0,Graduate,Yes,Semiurban,Y
9278,0.0,214,360,1,Male,No,0,Graduate,No,Semiurban,Y
6083,1639.0,102,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
6279,0.0,99,180,0,Male,Yes,0,Graduate,No,Rural,N
7948,0.0,96,360,1,Female,No,0,Graduate,No,Semiurban,Y
8082,0.0,110,360,1,Female,No,1,Not Graduate,No,Semiurban,Y
4038,0.0,225,360,1,Male,No,0,Graduate,No,Semiurban,Y
5343,0.0,235,120,1,Male,Yes,3+,Not Graduate,No,Semiurban,Y
3491,3890.0,151,360,1,Male,Yes,0,Graduate,No,Urban,Y
6924,0.0,362,360,1,Male,No,0,Graduate,No,Urban,Y
12681,1548.0,116,240,1,Female,No,0,Graduate,No,Urban,Y
4098,2457.0,139,360,1,Female,Yes,1,Not Graduate,No,Rural,Y
3286,1206.0,427,360,0,Female,Yes,1,Graduate,Yes,Urban,N
4641,1876.0,147,180,1,Male,No,1,Graduate,No,Semiurban,Y
5449,2252.0,223,360,1,Female,Yes,2,Graduate,Yes,Semiurban,Y
8113,0.0,200,180,1,Male,Yes,1,Graduate,No,Rural,Y
5225,0.0,123,360,1,Male,Yes,0,Graduate,No,Urban,Y
6976,3332.0,406,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
4902,1652.0,203,180,1,Male,No,0,Graduate,No,Semiurban,Y
5569,0.0,165,360,1,Male,No,2,Graduate,No,Rural,Y
4324,3599.0,103,360,0,Male,Yes,0,Graduate,No,Rural,Y
3844,3276.0,155,240,1,Female,Yes,2,Not Graduate,No,Urban,Y
8240,1300.0,231,360,0,Male,No,0,Graduate,No,Urban,N
5034,3726.0,152,360,1,Male,No,1,Graduate,No,Semiurban,Y
7191,1404.0,167,480,1,Female,Yes,0,Graduate,No,Urban,Y
4299,2747.0,193,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
6017,2223.0,95,360,1,Female,No,0,Graduate,No,Rural,Y
2756,0.0,105,360,1,Male,Yes,0,Not Graduate,No,Rural,N
5181,3487.0,206,360,1,Male,Yes,2,Graduate,No,Urban,Y
4468,10862.0,142,360,1,Female,Yes,1,Graduate,Yes,Urban,Y
9690,2108.0,161,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
3642,2902.0,169,360,1,Male,Yes,2,Graduate,No,Urban,Y
5661,2097.0,145,360,1,Male,Yes,0,Graduate,No,Urban,Y
6888,0.0,327,360,0,Male,Yes,0,Graduate,No,Semiurban,N
9088,1437.0,252,360,1,Male,Yes,1,Graduate,No,Urban,Y
8539,4162.0,124,180,1,Female,Yes,1,Graduate,No,Urban,Y
5843,0.0,140,360,1,Male,Yes,0,Graduate,No,Urban,Y
6181,0.0,228,180,1,Male,No,1,Graduate,No,Rural,Y
9686,4373.0,225,360,1,Male,Yes,0,Graduate,No,Rural,Y
5798,0.0,113,480,1,Female,Yes,0,Not Graduate,No,Urban,Y
6453,1586.0,116,120,1,Male,No,2,Graduate,No,Semiurban,Y
9829,1379.0,159,180,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
15697,1551.0,262,360,1,Male,Yes,0,Graduate,No,Urban,Y
6684,1596.0,124,240,1,Male,Yes,0,Graduate,No,Urban,Y
7453,0.0,213,480,0,Male,Yes,1,Graduate,No,Semiurban,N
8428,4635.0,129,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
9787,0.0,164,360,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
9189,0.0,247,360,1,Female,No,2,Graduate,No,Rural,Y
4756,0.0,98,360,1,Male,Yes,0,Graduate,No,Urban,Y
6871,7901.0,169,360,1,Female,Yes,0,Graduate,No,Rural,Y
9217,3330.0,106,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
10717,1609.0,341,360,1,Female,No,0,Graduate,No,Rural,Y
5665,0.0,147,360,1,Female,No,3+,Graduate,No,Semiurban,Y
6801,1439.0,236,180,0,Female,Yes,0,Graduate,Yes,Urban,N
7131,2347.0,95,360,1,Female,No,0,Not Graduate,No,Semiurban,Y
6097,3323.0,261,360,0,Female,Yes,0,Graduate,No,Semiurban,N
6728,1499.0,223,360,1,Female,Yes,1,Graduate,No,Urban,Y
2720,0.0,280,360,1,Female,Yes,0,Graduate,No,Rural,N
20363,0.0,236,360,1,Female,Yes,0,Graduate,No,Urban,Y
5571,0.0,128,360,1,Male,Yes,2,Graduate,No,Urban,Y
5745,3113.0,86,360,1,Male,No,2,Not Graduate,Yes,Semiurban,Y
3179,3327.0,157,180,1,Male,No,2,Graduate,No,Urban,Y
3025,2052.0,147,360,1,Male,No,2,Graduate,No,Rural,Y
7344,2006.0,170,360,1,Male,Yes,2,Graduate,No,Urban,Y
9234,0.0,183,360,1,Male,Yes,2,Graduate,No,Urban,Y
8491,0.0,274,180,1,Male,Yes,2,Not Graduate,No,Rural,Y
4294,0.0,240,180,1,Male,Yes,0,Graduate,No,Urban,Y
8274,2818.0,266,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
5708,0.0,148,360,0,Female,No,0,Graduate,Yes,Semiurban,N
5159,0.0,227,360,1,Female,Yes,1,Graduate,No,Rural,Y
3523,0.0,222,180,1,Female,Yes,0,Graduate,No,Urban,Y
4492,1281.0,270,360,1,Female,No,0,Graduate,No,Urban,Y
7417,0.0,157,180,1,Female,Yes,0,Graduate,No,Urban,Y
6840,4361.0,324,240,1,Male,Yes,0,Graduate,No,Urban,Y
6425,1073.0,331,480,1,Male,Yes,1,Graduate,No,Semiurban,Y
2686,3798.0,110,240,1,Male,No,0,Graduate,No,Semiurban,Y
6453,4193.0,166,360,1,Female,No,2,Graduate,Yes,Semiurban,Y
4729,2278.0,205,360,1,Male,Yes,3+,Graduate,No,Rural,Y
6861,3174.0,183,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
9920,1236.0,108,360,1,Male,Yes,1,Graduate,No,Rural,Y
4999,1899.0,113,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
6258,2650.0,116,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
13376,0.0,117,360,1,Female,Yes,2,Graduate,No,Rural,Y
6718,0.0,173,240,1,Female,Yes,0,Graduate,No,Semiurban,Y
5945,1491.0,345,360,1,Male,No,3+,Not Graduate,No,Semiurban,Y
4320,1728.0,104,360,1,Male,No,0,Not Graduate,No,Urban,Y
8374,1934.0,154,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4054,2102.0,163,180,1,Male,No,2,Graduate,No,Rural,Y
10117,0.0,308,240,1,Male,No,1,Graduate,No,Urban,Y
7859,0.0,218,360,1,Female,No,0,Graduate,No,Rural,Y
4792,0.0,179,360,1,Female,Yes,2,Graduate,Yes,Rural,Y
4373,2332.0,112,360,1,Male,Yes,1,Graduate,No,Urban,Y
4412,0.0,187,180,1,Female,No,1,Graduate,Yes,Urban,Y
3041,1931.0,234,360,1,Male,No,0,Not Graduate,No,Urban,Y
7269,5829.0,103,180,1,Female,Yes,2,Graduate,No,Semiurban,Y
2765,1411.0,178,180,1,Female,Yes,2,Graduate,No,Rural,Y
5792,0.0,200,360,1,Male,No,3+,Not Graduate,No,Urban,Y
5642,0.0,214,180,0,Female,No,0,Graduate,No,Rural,N
5251,3323.0,203,180,1,Male,Yes,1,Graduate,No,Urban,Y
7248,3817.0,253,360,1,Female,No,1,Graduate,No,Urban,Y
4797,1621.0,101,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
6460,4510.0,263,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
10116,2365.0,97,360,1,Male,Yes,0,Graduate,No,Urban,Y
7614,2228.0,208,120,1,Male,Yes,2,Graduate,No,Semiurban,Y
5072,0.0,260,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
6019,1277.0,133,360,0,Female,Yes,3+,Graduate,No,Rural,N
5254,0.0,116,360,1,Male,No,0,Graduate,No,Rural,Y
5610,2894.0,133,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
6542,0.0,136,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
3471,0.0,146,360,1,Male,Yes,2,Graduate,Yes,Rural,Y
3221,5111.0,220,360,1,Male,No,3+,Not Graduate,No,Rural,Y
4187,2313.0,158,360,0,Female,Yes,0,Not Graduate,No,Urban,N
7394,5971.0,187,360,1,Female,Yes,0,Graduate,Yes,Urban,Y
7828,0.0,130,240,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
8332,0.0,124,180,1,Female,No,0,Graduate,Yes,Urban,Y
4247,0.0,126,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
6244,0.0,184,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
5133,4887.0,197,360,1,Male,Yes,2,Graduate,No,Rural,Y
5704,3625.0,232,360,1,Male,Yes,1,Graduate,No,Rural,Y
5098,0.0,203,360,1,Male,No,1,Graduate,Yes,Rural,Y
6696,1645.0,169,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
4572,1606.0,149,360,1,Female,Yes,0,Not Graduate,Yes,Urban,Y
9611,3522.0,104,360,1,Male,Yes,0,Graduate,Yes,Urban,Y
9649,10139.0,132,360,1,Male,No,0,Graduate,No,Urban,Y
7297,3167.0,93,360,1,Male,Yes,0,Graduate,No,Urban,Y
9112,2407.0,165,360,1,Male,No,0,Graduate,No,Semiurban,Y
3428,4331.0,122,360,1,Male,No,2,Graduate,Yes,Urban,Y
9862,0.0,140,360,1,Female,Yes,1,Graduate,No,Urban,Y
7004,0.0,177,360,0,Male,No,0,Graduate,No,Rural,N
4676,0.0,140,360,1,Female,No,0,Graduate,No,Semiurban,Y
4501,1127.0,123,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
11376,1955.0,120,360,1,Female,No,1,Graduate,No,Rural,Y
8391,0.0,254,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
5643,3599.0,168,180,0,Male,No,0,Graduate,No,Semiurban,N
3416,3385.0,195,360,1,Female,Yes,0,Graduate,No,Semiurban,Y
10088,2478.0,116,360,0,Male,Yes,0,Graduate,No,Semiurban,Y
3854,1701.0,105,360,1,Female,No,0,Graduate,No,Urban,Y
5169,2754.0,81,360,1,Female,No,1,Graduate,No,Semiurban,Y
5640,2239.0,133,360,0,Female,Yes,0,Graduate,Yes,Urban,N
4475,1576.0,303,360,1,Female,Yes,2,Not Graduate,No,Rural,Y
5540,3450.0,189,360,1,Male,Yes,0,Not Graduate,No,Urban,Y
5982,2802.0,135,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
5494,1966.0,225,360,1,Male,No,0,Graduate,No,Rural,Y
6834,0.0,102,180,1,Female,Yes,2,Graduate,No,Urban,Y
11571,3115.0,240,180,1,Female,No,1,Not Graduate,No,Semiurban,Y
3469,1602.0,261,360,0,Male,Yes,0,Graduate,No,Urban,N
6399,0.0,135,180,1,Male,Yes,2,Graduate,No,Rural,Y
3869,0.0,141,240,1,Female,No,0,Graduate,No,Urban,Y
3363,7421.0,176,360,1,Male,No,1,Graduate,No,Rural,Y
8807,0.0,104,360,0,Male,Yes,0,Graduate,Yes,Rural,N
6625,3260.0,157,180,1,Male,No,0,Not Graduate,Yes,Urban,Y
3297,0.0,344,180,1,Female,No,0,Not Graduate,No,Urban,Y
5538,0.0,127,360,1,Female,Yes,1,Graduate,No,Rural,Y
4191,3525.0,150,240,1,Male,Yes,0,Not Graduate,No,Urban,Y
5615,0.0,153,360,0,Male,No,1,Graduate,No,Urban,Y
7948,0.0,226,360,1,Female,No,0,Graduate,No,Urban,Y
7603,0.0,184,360,1,Male,No,2,Graduate,No,Urban,Y
5112,6119.0,221,360,0,Male,No,1,Not Graduate,No,Semiurban,N
8989,0.0,133,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
10476,2495.0,202,360,1,Female,Yes,1,Graduate,No,Rural,Y
8005,2068.0,103,360,1,Male,Yes,0,Graduate,No,Urban,Y
4786,0.0,93,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
5689,0.0,235,360,1,Male,No,1,Not Graduate,No,Urban,Y
11402,0.0,115,360,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
5261,0.0,85,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
7613,3004.0,158,360,1,Male,Yes,1,Graduate,Yes,Rural,Y
4453,0.0,197,360,1,Female,No,2,Graduate,Yes,Rural,Y
9017,1844.0,90,360,1,Female,Yes,0,Graduate,No,Rural,Y
4266,0.0,143,360,0,Male,Yes,2,Not Graduate,No,Rural,N
5789,0.0,192,360,0,Male,Yes,1,Graduate,No,Urban,N
7499,2578.0,188,360,1,Male,Yes,0,Graduate,Yes,Rural,Y
12483,3214.0,84,240,1,Male,No,1,Graduate,No,Urban,Y
6574,3060.0,171,360,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
5390,0.0,177,180,1,Female,Yes,0,Graduate,No,Urban,Y
5231,0.0,158,360,1,Male,Yes,0,Not Graduate,No,Rural,Y
8843,2036.0,242,360,1,Male,Yes,2,Graduate,Yes,Urban,Y
7243,1493.0,147,360,1,Female,Yes,2,Graduate,No,Urban,Y
7880,2614.0,199,180,1,Female,Yes,0,Graduate,No,Semiurban,Y
11031,0.0,169,360,1,Female,Yes,0,Graduate,No,Urban,Y
6148,0.0,183,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
7028,0.0,164,360,1,Male,Yes,1,Graduate,No,Rural,Y
5203,0.0,155,120,1,Male,Yes,2,Graduate,No,Semiurban,Y
4390,5128.0,258,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
4708,1680.0,128,360,1,Male,Yes,1,Graduate,No,Rural,Y
2537,2377.0,125,360,1,Male,No,2,Not Graduate,No,Urban,Y
7466,0.0,251,360,1,Female,Yes,1,Graduate,No,Rural,Y
7143,0.0,129,360,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
7399,0.0,88,180,0,Female,Yes,0,Graduate,No,Rural,N
4284,4110.0,156,360,1,Male,No,0,Graduate,No,Urban,Y
4739,2294.0,94,360,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
4681,3510.0,67,480,1,Male,Yes,1,Graduate,Yes,Rural,Y
9406,1924.0,155,360,1,Male,Yes,1,Graduate,No,Semiurban,Y
6474,3941.0,192,180,1,Female,No,0,Graduate,No,Semiurban,Y
6121,0.0,242,360,0,Male,Yes,1,Graduate,No,Semiurban,N
8194,2445.0,222,360,1,Female,No,0,Not Graduate,Yes,Urban,Y
4687,1753.0,101,360,1,Female,Yes,2,Graduate,Yes,Semiurban,Y
6957,2501.0,140,180,1,Female,Yes,2,Graduate,No,Semiurban,Y
13245,4221.0,203,240,0,Female,No,2,Graduate,No,Semiurban,N
10067,4795.0,151,360,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
6913,1568.0,122,180,0,Female,Yes,0,Graduate,No,Semiurban,N
6216,2185.0,82,360,1,Female,No,0,Graduate,No,Semiurban,Y
7372,0.0,161,360,1,Female,Yes,2,Graduate,No,Urban,Y
10695,3527.0,100,240,1,Male,Yes,1,Graduate,No,Urban,Y
10351,2343.0,182,360,1,Male,No,0,Graduate,Yes,Rural,Y
11514,0.0,129,360,1,Female,Yes,0,Graduate,No,Rural,Y
6624,0.0,132,240,0,Male,Yes,1,Graduate,No,Urban,N
2760,0.0,205,360,1,Male,No,1,Graduate,Yes,Rural,N
12803,7111.0,127,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4386,1332.0,118,180,1,Male,No,0,Not Graduate,No,Urban,Y
8136,4231.0,173,360,1,Male,Yes,1,Graduate,No,Urban,Y
2774,3062.0,128,360,1,Male,No,1,Graduate,No,Urban,Y
6070,2297.0,148,480,1,Male,Yes,0,Graduate,Yes,Rural,Y
5265,2023.0,279,360,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
11526,0.0,165,360,1,Male,No,0,Not Graduate,Yes,Rural,Y
6950,0.0,149,360,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
6044,0.0,224,240,1,Female,Yes,2,Graduate,No,Semiurban,Y
7272,6774.0,78,120,1,Male,Yes,3+,Graduate,No,Urban,Y
2359,0.0,235,360,0,Male,No,0,Graduate,No,Urban,N
4646,2186.0,78,360,1,Male,Yes,2,Graduate,No,Semiurban,Y
4919,3634.0,274,180,1,Female,Yes,1,Graduate,No,Rural,Y
7760,3002.0,97,180,1,Male,No,2,Graduate,No,Semiurban,Y
4039,1664.0,161,360,1,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
6506,1526.0,95,360,0,Male,Yes,0,Graduate,No,Rural,N
5809,0.0,214,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
4742,3670.0,232,180,1,Female,Yes,0,Graduate,No,Urban,Y
4861,5642.0,226,480,1,Female,Yes,2,Graduate,No,Semiurban,Y
5788,7231.0,121,360,1,Female,No,0,Not Graduate,No,Semiurban,Y
2962,0.0,184,360,1,Male,Yes,1,Not Graduate,No,Rural,N
8242,4213.0,275,360,1,Male,No,0,Graduate,No,Semiurban,Y
4375,1529.0,148,240,1,Female,Yes,0,Graduate,No,Rural,Y
5396,4860.0,149,360,0,Male,Yes,1,Graduate,No,Rural,N
11332,0.0,192,180,1,Male,Yes,0,Graduate,No,Urban,Y
8304,0.0,121,360,1,Male,No,0,Graduate,No,Semiurban,Y
3790,2226.0,105,240,1,Male,Yes,2,Graduate,No,Rural,Y
2297,0.0,86,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
7404,1669.0,196,360,0,Female,Yes,1,Graduate,No,Urban,N
5481,1549.0,134,240,1,Male,No,1,Graduate,Yes,Semiurban,Y
6522,2332.0,179,360,1,Female,Yes,0,Not Graduate,No,Rural,Y
8184,2282.0,146,360,1,Male,Yes,0,Graduate,No,Rural,Y
8746,0.0,232,360,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
5066,0.0,252,360,1,Female,Yes,0,Graduate,No,Rural,Y
5749,0.0,163,480,1,Male,Yes,0,Graduate,No,Semiurban,Y
7042,0.0,276,360,1,Male,No,0,Not Graduate,No,Urban,Y
7236,1665.0,120,240,1,Male,Yes,0,Not Graduate,No,Urban,Y
6496,0.0,117,360,1,Male,Yes,0,Graduate,No,Semiurban,Y
10756,1559.0,167,360,1,Female,No,0,Graduate,Yes,Rural,Y
7202,2388.0,185,240,1,Male,Yes,2,Not Graduate,No,Semiurban,Y
8132,0.0,250,240,0,Male,No,2,Graduate,No,Semiurban,N
6723,2368.0,154,360,1,Male,Yes,0,Graduate,No,Urban,Y
4029,2184.0,174,360,1,Male,No,0,Graduate,No,Semiurban,Y
4641,0.0,438,360,1,Female,No,1,Graduate,No,Urban,Y
3736,7131.0,112,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
9177,0.0,142,240,1,Female,Yes,0,Graduate,No,Urban,Y
3292,1518.0,188,360,0,Male,Yes,0,Not Graduate,No,Urban,N
5655,6562.0,306,360,1,Female,Yes,1,Graduate,No,Urban,Y
5174,0.0,134,360,1,Female,Yes,2,Graduate,No,Rural,Y
5122,2471.0,93,360,1,Female,Yes,1,Graduate,No,Rural,Y
5297,0.0,277,360,1,Female,No,0,Graduate,No,Urban,Y
11681,3849.0,129,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
2906,1968.0,116,360,1,Female,Yes,2,Graduate,No,Semiurban,Y
10147,2703.0,136,180,0,Male,Yes,1,Graduate,No,Rural,Y
5475,3553.0,120,360,0,Male,Yes,0,Not Graduate,Yes,Rural,N
8496,0.0,185,360,1,Female,Yes,1,Graduate,No,Semiurban,Y
6198,2797.0,213,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
3867,0.0,158,360,1,Male,No,0,Graduate,No,Semiurban,Y
10585,2844.0,147,120,1,Male,Yes,2,Graduate,No,Semiurban,Y
9850,4874.0,229,360,1,Male,No,1,Not Graduate,No,Rural,Y
3967,2748.0,121,360,1,Male,Yes,3+,Graduate,No,Rural,Y
7643,2689.0,120,360,1,Female,No,2,Graduate,No,Semiurban,Y
4722,1622.0,160,480,1,Female,Yes,0,Not Graduate,No,Urban,Y
3335,1112.0,100,360,1,Male,No,0,Graduate,Yes,Semiurban,Y
4379,0.0,95,360,1,Male,No,0,Not Graduate,No,Semiurban,Y
10306,2350.0,132,180,1,Male,Yes,2,Graduate,No,Rural,Y
